ID_Venta,Producto,Ciudad,Categoria,Precio_Unitario,Cantidad,Fecha_Venta,Cliente,Email,Telefono,Direccion,Metodo_Pago,Estado,Comentario,Descuento
25 ,door,East*Jonathan,budget,700  , 27,2023-11-20,Charles Williams,edward94@example.org,?001-419-330-3873x87349,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta ,En  camino,Producto defectuoso, 43
  16,door,South Timothyberg,finish,  3000,  13,2023-07-15,Larry Welch,harperdanielle*example.net,372.568.4886x317,"93043 Kiara Crossroad
Port Amandachester, WI 16919",Efectivo?,En camino,,  38
21  ,staff,Milesburgh,job,1500 , 29,2023-08-27.,David!Scott,*eric24@example.com, (686)499-0991,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Efectivo_,En camino,Producto defectuoso,42
27,under,Valerietown,north,  300, 22,2023-07-15,David Scott,dhuber@example.com*,*491-474-2586,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino?,, 19
 24,staff,Lake Juan,job*, 2100,  10,2023-09-23,Angela Taylor,estesjon@example.org,525-194-7529,"37970 Hudson Falls
Downshaven, PA 58533 ",Tarjeta,Entregado,,21  
15,operation,Susanton,whom,  1100,  17,2023-03-13,_David Norton,rdaugherty@example.net,(175)317-5834,"30768 Louis Mill
Lake Carmen, LA 47934",Tarjeta,Entregado,,88
4 ,operation ,.Vasquezborough, letter,2600  ,13  ,2022-12-04,_Sharon Lowe,lharmon@example.net,(686)499-0991,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,Producto defectuoso,  19
 6,six,Valerietown,_individual,2500  ,21  ,2023-05-05,.Daniel Garcia,wwilson@example.org.,641-800-6599x2234,"50604 Anthony Villages
New William, ME 95446",Tarjeta,Entregado,, 83
  30,kitchen,East!Brittany,movement,700  ,  13,2023-07-25,Adam Mueller,brianboyd@example.org,(175)317-5834,"_0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,_,88
  14,just,East Brittany.,individual,200  ,29  ,2023-04-14,Alan Bird ,edward94@example.org,001-419-330-3873x87349,"025 Billy Row
Lisaside, AR 96338",.Tarjeta, Entregado,Producto defectuoso,49 
12 , democratic,Jessechester,set, 2500,18 ,2023-07-15, David Norton,wwilson@example.org,001-236-332-5014x39284,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,Entregado,,72  
 30,administration,South  Timothyberg,group,2100 ,16 ,2023-06-17,Sean Mitchell,walkerraven@example.net?,525-194-7529,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado, Producto defectuoso,38  
  6,present,South Timothyberg, TV, 1600, 12,2023-01-04,Susan Harvey,dhuber@example.com,602.238.8997x526,"PSC!2182,!Box!8243
APO!AP!79039",Tarjeta,En camino,Producto defectuoso,27
9,present, Milesburgh,matter, 1500,  13,2023-04-14,Crystal Chambers,david09@example.com,001-890-231-3672x1535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",.Tarjeta,Entregado,Producto defectuoso, 18
  11,operation , Larrychester,still,  2500, 16,2023-06-28, Kelsey Lopez,dhuber@example.com,491-474-2586,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,En camino_,Producto defectuoso,55 
4  ,under,South Thomas,pay, 2800,8  ,2023-03-14,Charles Williams_,lweaver@example.org?,.(686)499-0991,"67032 Megan Cliffs Suite 876
Loveside, SD 53246?",Efectivo,En camino.,., 36
 12,staff,North Brittney,grow,  700,  2,2023-06-17,Larry Welch,cwilliams@example.com,?491-474-2586,"USS Fuller
FPO AA 30334",Tarjeta,.En camino,Producto defectuoso , 74
6  ,_choice,Lindaport,still, 2800, 17,2023-05-06,Jessica Davis,matthew29@example.com,525-194-7529,"50604 Anthony Villages
New William, ME 95446",Efectivo,Entregado,Producto defectuoso,97 
4 ,.democratic,West Charles,despite, 800,11,2023-09-12,Michelle Mitchell,karaware@example.net,(101)988-9703x8562,"*9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",Efectivo,En camino?,,  53
8,factor,Nguyenshire.,set,1500  ,2 ,2023-08-27,Dr. Monica Woods,wwilson@example.org,001-890-231-3672x1535,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,Entregado,Producto defectuoso,  25
 29,base_,Valerietown_, budget,3000 ,  22,2023-03-22,Benjamin Chan,lweaver@example.org.,857-262-8794 ,"507 Johnson Port
Banksshire, AK 72140",Efectivo,Entregado,*,88
 25,owner,Port Kelly,exist, 1300,25,2023-09-01*,Andrew!Mitchell,harperdanielle@example.net ,870-860-8083x698,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado,Producto defectuoso.,24  
2 ,*wait,South Timothyberg,at,1500  ,  27,2023-08-13,Samantha Hodges,estesjon@example.org,(175)317-5834,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,En camino,Producto defectuoso,24 
23  ,food,North Brittney,budget, 900, 14,2023-06-07,Samantha Hodges,lharmon@example.net,001-419-330-3873x87349,"025 Billy Row
Lisaside, AR 96338",Tarjeta?,Entregado,Producto defectuoso,  19
19  ,staff,East Janicemouth,_leg,  2600,15  ,2023-05-06,Jennifer Holmes,paul02@example.com,(475)336-0709x87999,"283 Cynthia Groves Apt. 671
Weavermouth, ID 06739",Tarjeta*,_Entregado,*,42
7  ,operation,South Thomas*,member, 2100,18  ,2023-09-01,Cynthia Hayes,eric24@example.com,491-474-2586,"*03346 Tony Spring Apt. 633
Ericberg, AK 73272",?Tarjeta,Entregado ,Producto defectuoso_, 25
  2,if,Lake Juan_,at,200  ,15 ,2023-01-18*,Brittney Guerra,*parkerandrew@example.org,641-800-6599x2234,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937", Tarjeta,Entregado,_,19 
  28,create,Nguyenshire,despite, 1300, 8,2023-09-23,Kelsey!Lopez,vhill@example.org?,630-469-6433?,"233 Peterson Canyon
Tranmouth, ND 40770",.Efectivo,Entregado,,88
  14,*base,New Reginaldmouth,leg,  2500,  14,2023-06-06,_Benjamin Chan,lweaver@example.org?,509.821.0932x647,"USS Fuller
FPO AA 30334",Tarjeta?,Entregado,.Producto defectuoso,28 
 3,under,Kevinton,grow,  200,  18,2022-12-04,Robert Bryant, sandersbeth@example.org,339-100-4282x04920,"0827 Jill Cape Suite 299
Angieport, DC 15542",_Efectivo,Entregado,, 24
3 ,owner,North Thomastown ,say,2800 ,25,2023-03-13,Robert Bryant,edward94@example.org,602.238.8997x526?,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075",_Tarjeta,Entregado,Producto defectuoso,27
  24,factor,North Jasmine,at,3000  ,22 ,?2023-11-20,Samantha Parker,steelejulian@example.net,848-723-3346,"?915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,,  74
10  ,door,*Lake Juan,exist,1300  , 7,2023-07-25,Andrew Mitchell, wliu@example.net,2661673098,"*9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",?Efectivo,Entregado.,Producto defectuoso,78  
25  ,under,East Janicemouth,at, 1100,23  ,2023-06-28,Susan Harvey,brianboyd@example.org,(475)336-0709x87999,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,?Entregado,Producto defectuoso,28 
26 ,food*,Lindaport,forward,700 ,25,2023-05-05,Jennifer Holmes,dhuber@example.com ,001-557-543-1910,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473.",Tarjeta,_En camino,Producto defectuoso,  36
3 ,staff,Lindaport*,spring, 1300, 28,2023-06-21,?Jennifer Holmes,brianboyd@example.org ,001-338-955-6200,"9978 Kenneth Plaza Suite 069
Monicafurt, NM 39529",_Efectivo,Entregado,Producto defectuoso,28  
  5,create.,.Andrewside,say, 200, 21,2023-06-17,Michelle Mitchell,wliu@example.net,(175)317-5834.,"30768 Louis Mill
Lake Carmen, LA 47934",*Efectivo,En camino,Producto defectuoso,  53
  21,up,Jodichester,much,2300 ,  22,2023-11-20 ,Daniel Garcia,brianboyd@example.org,525-194-7529,"USS Fuller
FPO AA 30334",Efectivo,_En camino, Producto defectuoso,83 
  24,wait,North Thomastown,north,  700,11,2023-04-14*,Dr. Monica Woods,paul02@example.com*,557.193.8141,"PSC 2182, Box 8243
APO AP 79039",Efectivo,Entregado,, 28
  4,if,Port Kelly,leader ,  700, 21,2023-09-12,Kelsey Lopez,*paul02@example.com,(101)988-9703x8562,"507 Johnson Port
Banksshire, AK 72140",Efectivo?,Entregado., , 36
3  , trade,Briannaport,say,  300,  24,2023-09-23,Samantha Hodges,krystalmcdaniel@example.org,641-800-6599x2234,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta,_Entregado,Producto defectuoso,78  
21  ,.food,West Charles?,group,1500  ,11,*2023-08-13,Michelle Mitchell,karaware@example.net,001-890-231-3672x1535,"403 Ashley Mountains Apt. 918
Nicholasberg, MI 72538",Tarjeta,En camino*,,49  
11 ,door,North Brittney,matter,  700,9,2023-03-14*,Robert Bryant,eric24@example.com,525-194-7529,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589.",*Tarjeta,En camino,,  55
 21,involve,Susanton,finish,1100 ,12  ,2023-07-25,?Sharon Lowe,krystalmcdaniel@example.org ,001-096-236-8217,"USS Fuller
FPO AA 30334",Efectivo,En camino,,  19
5 ,democratic,North Jasmine,_step,  600, 18,.2023-08-17,Lisa Stafford,rdaugherty@example.net,525-194-7529,"025 Billy Row
Lisaside, AR 96338 ",Efectivo,Entregado,., 24
 22,kitchen,Brendanberg,*leg,1300  ,12 ,?2023-02-09,Juan Manning,rbrown@example.org?,001-236-332-5014x39284,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",*Tarjeta,Entregado ,?,19  
27,just,Lindaport,individual, 900,  7,2023-07-15,Susan Harvey,lharmon  example.net,(475)336-0709x87999,"USS Fuller
FPO AA 30334",*Efectivo,?En camino,Producto defectuoso,27
17  ,door,East Leah,job,800 ,  10,2023-11-20,Angela Taylor,matthew29@example.com.,001-594-337-5421x87814,"0827 Jill Cape Suite 299
Angieport, DC 15542",Tarjeta,Entregado,Producto defectuoso, 87
  24,owner,Kevinton,say,1300  ,22  ,2023-10-15,Sharon Lowe,hornebeth@example.com,001-419-330-3873x87349,"7474 Sean Pine
Frazierchester, OK 57469",Efectivo.,Entregado,Producto defectuoso, 49
 6,wait.,North Thomastown*,job,  600,25,2023-01-14,Daniel Garcia,sandersbeth@example.org*,280.504.6212,"915  Mathis  Camp  Apt.  447
Thomastown,  MS  44338",_Tarjeta,Entregado,Producto defectuoso,72 
  13,under,Trujillofort*,increase, 2800, 12,2023-10-15,Robert Bryant,krystalmcdaniel@example.org,(686)499-0991,"USS Fuller
FPO AA 30334",Tarjeta,Entregado,?Producto defectuoso, 72
9,kitchen,North Brittney,individual, 200,16  ,2023-10-15,Andrew Mitchell,estesjon@example.org,525-194-7529,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo,Entregado,Producto defectuoso,98
 18,base,?Valerietown,group, 2100,  21,2023-06-21,Roger Stephens,cwilliams@example.com,+1-105-592-6193x7727,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,Entregado,,55 
16  ,_involve,*Port Kelly,north,3000 ,28 ,2023-07-25,Susan Harvey,paul02@example.com,001-890-231-3672x1535,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063",Efectivo,En camino,,74 
11  ,six,East Janicemouth,set,2000  , 24,2023-11-20,David Norton,sandersbeth@example.org,630-469-6433,"29340 Murphy Parkway
North Robert, KS 42070 ",Efectivo,En camino,,  14
 10,kitchen,North Thomastown*,at,2100 , 28,?2023-11-20,Adam Mueller ,ydavid@example.com,(686)499-0991,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Tarjeta,Entregado_, Producto defectuoso,72 
 30,administration,Lake Juan,TV*,2000 ,  8,2023-03-13,Roger Stephens,eric24@example.com,001-096-236-8217 ,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,?Entregado,.,53  
28 ,door,.Port Alexachester,leader,900 ,15 ,2023-03-22,Charles Williams,paul02@example.com_,641-800-6599x2234,"*4412 Lee Dam Apt. 872
Hunterbury, HI 03589",Tarjeta,En camino,,  21
 13,base,Lake Juan ,?whom,200 ,  14,2023-09-13,_Andrew Mitchell,rbrown@example.org,001-338-955-6200?,"?493 Cameron Ramp
Veronicatown, MI 81010",Efectivo,Entregado,,14 
  21,firm,*North Brittney,pay,2500 ,23  ,_2023-05-06,Karl Cardenas*,wliu@example.net,001-419-330-3873x87349,"507 Johnson Port
Banksshire, AK 72140",Efectivo ,En camino,,87 
 11,up,East Janicemouth,rich,700  ,11,2023-01-04,Samantha Parker_,steelejulian  example.net,369.774.6572x373,"37970 Hudson Falls
Downshaven, PA 58533",Efectivo,Entregado,Producto defectuoso,  36
 10,.staff, New Reginaldmouth,group,  1500,  23,2023-08-27,Charles!Williams,krystalmcdaniel@example.org,630-469-6433,".37970 Hudson Falls
Downshaven, PA 58533",*Tarjeta,Entregado,,12 
15,if,New Reginaldmouth,TV.,1600  ,25,2023-09-12,Lisa Stafford,schmidtkrystal@example.org,?(475)336-0709x87999,"30768 Louis Mill
Lake Carmen, LA 47934",.Tarjeta,Entregado ,Producto defectuoso, 55
  23,firm,Vasquezborough,group, 300,  27,2023-09-01,Cynthia Hayes,brianboyd@example.org,_2661673098,"7474 Sean Pine
Frazierchester, OK 57469",Tarjeta,En camino,_,  21
4  ,factor,Larrychester.,still,2100  , 2,2023-07-15,Benjamin Chan,ydavid@example.com,001-890-231-3672x1535,"507 Johnson Port
Banksshire, AK 72140",Tarjeta ,En camino,,18  
 11,focus_,Lindaport,job?,2500  ,9,*2023-11-20,.Juan Manning, ydavid@example.com,001-557-543-1910,"18235*Carl*Garden*Apt.*025
Lake*Miranda,*LA*16737",_Tarjeta,Entregado,Producto defectuoso ,28  
6  ,owner, South Timothyberg,pay.,2000 ,8  ,2023-01-14,Dr. Monica Woods,matthew29@example.com,*(175)317-5834,"PSC 2182, Box 8243
APO AP 79039",Tarjeta,Entregado,Producto defectuoso,  39
  11,democratic,East Brittany,north, 2000,  27,2023-07-10,_Mark Mays,sandersbeth@example.org*,.(475)336-0709x87999,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,Entregado,, 53
 14,.trade,New Reginaldmouth,set,  2500,  18,2023-09-13,Samantha Hodges?,brianboyd@example.org,001-096-236-8217,"67032 Megan Cliffs Suite 876
Loveside, SD 53246*",Tarjeta,Entregado,_,98
 29,just,West Charles,whom,1500  , 28,2023-03-14,Adam Mueller,?harperdanielle@example.net,509.821.0932x647,"50604 Anthony Villages
New William, ME 95446",?Efectivo,Entregado.,, 83
15,operation,Courtneymouth_,industry,  700, 17,2023-11-20,Larry Welch,.wliu@example.net,001-236-332-5014x39284,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo.,Entregado,,12 
 24,firm,Nguyenshire_,popular*,600  ,11,2023-09-13,?Samantha Hodges,krystalmcdaniel*example.org,(314)325-7035x737,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,_En camino,Producto defectuoso,74 
28  ,professor,North Thomastown,rich*,2800  ,9,2023-11-20,Michelle Mitchell,paul49@example.net,001-236-332-5014x39284,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Tarjeta,Entregado,, 4
19 ,owner,Courtneymouth,leg,  300,27 ,2023-06-21,Angela Taylor,hornebeth@example.com,602.238.8997x526,"30768 Louis Mill
Lake Carmen, LA 47934",Efectivo,*Entregado,Producto defectuoso,28 
 18,focus,New Reginaldmouth,exist,2000 ,  23,2023-05-05,Sharon!Lowe,paul02@example.com,?857-262-8794,"PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino*,Producto defectuoso, 4
 30, home,Jessechester,*TV, 2000, 28,2023-06-07., Carla Orozco,david09@example.com,602.238.8997x526 ,"03346 Tony Spring Apt. 633
Ericberg, AK 73272",Efectivo,_Entregado,Producto defectuoso,55  
27,food,.East Janicemouth,increase,  1500,22 ,?2023-02-09,Dr. Monica Woods,harperdanielle@example.net,339-100-4282x04920,"4412 Lee Dam Apt. 872
Hunterbury, HI 03589 ",?Efectivo,Entregado , Producto defectuoso,38  
 20,professor,North?Jasmine,say, 2400, 16,2023-05-05,Roger Stephens,matthew29@example.com*,857-262-8794,"18235 Carl Garden Apt. 025
Lake Miranda, LA 16737",Efectivo,Entregado_,Producto defectuoso,  12
10 ,focus,Jodichester,industry,2500 , 21,2023-05-06,Daniel Garcia,lweaver@example.org?,(314)325-7035x737,"91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta.,Entregado,Producto defectuoso, 53
4 ,up.,North Brittney,budget,  2600,11,2023-08-27,Dr. Monica Woods,rdaugherty@example.net,2661673098," 2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",Efectivo,Entregado*,Producto defectuoso?,24  
  23,six*, South Timothyberg,finish, 2400,21 ,2023-03-13_,Lisa Stafford,paul02@example.com,372.568.4886x317,"493 Cameron Ramp
Veronicatown, MI 81010",Tarjeta,Entregado,, 39
30  ,home_,Port Alexachester,matter, 900, 26,2023-03-14_,Adam Mueller,briangonzales@example.net,621-875-1265x11205,"29340 Murphy Parkway
North Robert, KS 42070.",Efectivo,Entregado,Producto defectuoso.,55  
23 ,administration,North Brittney ,TV,200 ,28 ,2023-03-13,Samantha Parker,hornebeth@example.com,001-096-236-8217,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",Efectivo?,Entregado,*,14  
6  ,trade?,East Josephland,job,2400  , 10,_2023-09-23,Michelle*Mitchell,steelejulian@example.net.,*(314)325-7035x737,"29882*Stein*Tunnel*Apt.*468
Port*Jacquelineville,*HI*77063",Tarjeta,Entregado,.,4  
13 ,democratic,Jessechester?,.pay, 2500,2  ,2023-11-20,Susan Harvey.,sandersbeth@example.org*,001-594-337-5421x87814,"PSC  2182,  Box  8243
APO  AP  79039",Tarjeta,Entregado,Producto defectuoso,19  
8,focus,?South Timothyberg,group,200 ,11,2023-08-13.,Kelsey Lopez,sandersbeth@example.org,509.821.0932x647,"USS Fuller
FPO AA 30334",*Tarjeta,Entregado.,., 12
 24,trade,Briannaport,.industry,  800,21 ,2023-06-28.,David Norton,vhill@example.org,525-194-7529,".PSC 2182, Box 8243
APO AP 79039",Efectivo,En camino,.Producto defectuoso,  18
  18,six,North?Jasmine,leader, 200, 27,2023-08-17,Sharon Lowe,schmidtkrystal*example.org,(612)821-1834x900,"0262 Cheryl Union
Sampsonfurt, ME 63401",Efectivo,Entregado,,18  
 16,trade,East Jonathan*,rich,  900, 27,2023-07-25,Benjamin Chan,wliu@example.net,557.193.8141,"915?Mathis?Camp?Apt.?447
Thomastown,?MS?44338",Tarjeta,Entregado,_,98
  14,_factor,Milesburgh,forward,600  ,  21,2023-02-09,?Samantha Hodges,schmidtkrystal!example.org,(686)499-0991,"025 Billy Row
Lisaside, AR 96338",Tarjeta,Entregado,,72  
5 ,firm,Andrewside,say,700 , 29,2023-10-15,Daniel Garcia*,karaware@example.net,001-338-955-6200,"025 Billy Row
Lisaside, AR 96338", Efectivo,Entregado,Producto  defectuoso,36  
 19,dog,North Thomastown*,still,1500  ,17 ,2023-01-14 ,?Juan Manning,powersjimmy@example.org,001-096-236-8217," 37970 Hudson Falls
Downshaven, PA 58533",Efectivo,En camino,Producto defectuoso,30
21 ,door?,Lake Juan,finish,  2000,  2,*2023-07-10,Brittney Guerra,lharmon@example.net,641-800-6599x2234," 848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta,Entregado, Producto defectuoso,54
  23,.trade,East Josephland,letter,  1500,11,2023-01-04,Cynthia Hayes ,.powersjimmy@example.org,372.568.4886x317,"22214 Janet Plaza Suite 903
West Christopherside, DC 40075?",Efectivo,Entregado,Producto defectuoso,30
 2,food_,East!Janicemouth,budget,3000 ,24  ,2023-10-15,Robert Bryant,walkerraven@example.net,(101)988-9703x8562,"0827 Jill Cape Suite 299
Angieport, DC 15542",Efectivo,En camino,Producto defectuoso,  83
15,kitchen*,South Timothyberg,leader, 1100,8  ,2023-09-12,Crystal Chambers,parkerandrew@example.org,(475)336-0709x87999,"*29340 Murphy Parkway
North Robert, KS 42070",Tarjeta,Entregado,*Producto defectuoso,54
9,dog,?Nguyenshire,_increase, 200,21  ,2023-06-21,Carla Orozco,paul02@example.com,(686)499-0991,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",.Efectivo,_Entregado,Producto defectuoso,18 
5 ,food_,Lindaport,exist, 3000,11,2023-11-20?,David Norton,vhill@example.org ,641-800-6599x2234,"2644 Gonzalez Mills Apt. 856
Port Frank, IN 25816",_Efectivo,En camino,Producto defectuoso,42
4  ,base,East Jonathan,letter,2100  , 12,2023-09-13,Alan Bird,brianboyd@example.org,372.568.4886x317,"67032 Megan Cliffs Suite 876
Loveside, SD 53246",.Tarjeta,Entregado,*,28  
6 ,choice,East Jonathan,TV*,300  , 21,2023-06-17,Jennifer Holmes,eric87@example.org,001-890-231-3672x1535,"11613 Miller Ridges Suite 186
East Nicholas, MN 69937",Tarjeta,.Entregado,Producto defectuoso,42
12 ,choice,Jessechester,step,2600  ,  24,2023-01-14,Sharon Lowe,briangonzales@example.net*,(475)336-0709x87999.,"915 Mathis Camp Apt. 447
Thomastown, MS 44338",Tarjeta,Entregado,_Producto defectuoso,  21
  26,factor,Courtneymouth,despite,1100  ,17  ,2023-06-06,Robert Bryant,estesjon@example.org,(686)499-0991,"29882 Stein Tunnel Apt. 468
Port Jacquelineville, HI 77063?",Efectivo,En camino,Producto defectuoso,72 
28  ,operation ,Milesburgh,grow,  2600, 21,2023-11-20_,*Brittney Guerra,.powersjimmy@example.org,525-194-7529,"915 Mathis Camp Apt. 447
Thomastown, MS 44338?",Tarjeta,En camino, ,42
10  ,if,Nguyenshire?,movement, 900,8  ,2023-11-20,Crystal Chambers,schmidtkrystal@example.org,(612)821-1834x900,"769 Dickerson Drive
Jasminemouth, HI 08895",Efectivo_,En  camino,Producto defectuoso,  74
  29,just,East Janicemouth,spring,  2100,25,2023-03-22,Angela Taylor,vhill@example.org,_630-469-6433,"*91315 Simpson Fork Apt. 336
South Mark, GA 64860",Tarjeta,Entregado,, 55
17 ,_just,Valerietown,*step,  200,  24,2023-07-15,Roger Stephens,edward94@example.org.,001-557-543-1910,"848 Jimmy Hill Apt. 415
Stanleyside, MA 75473",Tarjeta.,Entregado*,,72 
14 ,firm,South Timothyberg,.increase, 2000,2  ,2023-09-12.,_Karl Cardenas,harperdanielle@example.net,525-194-7529,"769 Dickerson Drive
Jasminemouth, HI 08895",Tarjeta*,Entregado?,Producto defectuoso, 25
1 ,song,Andrewside,?rich,2600 ,25,2023-06-21,Andrew Mitchell,estesjon@example.org,*(475)336-0709x87999,"0827 Jill Cape Suite 299
Angieport, DC 15542",.Efectivo,Entregado,Producto defectuoso,25  
